,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be
2639,True,665.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,9900,Appartement,East Flanders,Region Flanders
2640,True,1075.0,3.0,160.50541498310923,True,False,False,False,0.0,True,50.0,False,excellentétat,3990,Maison,Limburg,Region Flanders
2641,True,700.0,2.0,70.0,True,False,False,True,14.0,False,0.0,False,excellentétat,9620,Appartement,East Flanders,Region Flanders
2642,True,725.0,2.0,75.0,True,False,False,True,13.0,False,0.0,False,excellentétat,9620,Appartement,East Flanders,Region Flanders
2643,True,730.0,1.0,62.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,9000,Appartement,East Flanders,Region Flanders
2644,True,780.0,1.0,120.0,True,True,False,True,4.0,True,0.0,False,excellentétat,2600,Appartement,Antwerp,Region Flanders
2645,True,725.0,2.0,80.0,True,False,False,True,10.0,False,0.0,False,excellentétat,9700,Appartement,East Flanders,Region Flanders
2646,True,630.0,1.0,62.0,True,False,False,True,9.0,True,5000.0,False,bon,3960,Appartementdeservice,Limburg,Region Flanders
2647,True,1150.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,3001,Duplex,Flemish Region,Region Flanders
2648,True,1250.0,3.0,177.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3000,Appartement,Flemish Region,Region Flanders
2649,True,730.0,2.0,160.50541498310923,True,False,False,True,16.0,False,0.0,False,excellentétat,6032,Appartement,Hainaut,Region Walloonie
2650,True,825.0,2.0,83.0,True,False,False,True,4.0,False,0.0,False,excellentétat,3700,Appartement,Limburg,Region Flanders
2651,True,695.0,2.0,85.0,True,False,False,True,10.0,False,0.0,False,bon,2600,Appartement,Antwerp,Region Flanders
2652,True,820.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,bon,2170,Rez-de-chaussée,Antwerp,Region Flanders
2653,True,2200.0,5.0,200.0,True,False,False,True,26.0,True,591.0,False,excellentétat,1310,Villa,Walloon Brabant,Region Walloonie
2654,True,900.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels
2655,True,900.0,2.0,82.0,True,False,False,False,0.0,False,0.0,False,bon,1200,Appartement,Brussels,Brussels
2656,True,2200.0,2.0,160.0,True,False,False,True,24.0,False,0.0,False,bon,1000,Duplex,Brussels,Brussels
2657,True,1150.0,2.0,85.0,True,False,False,True,22.0,False,0.0,True,excellentétat,1000,Appartement,Brussels,Brussels
2658,True,2100.0,4.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,3080,Villa,Flemish Region,Region Flanders
2659,True,695.0,2.0,86.0,True,False,False,True,7.0,False,0.0,False,excellentétat,6890,Appartement,Luxembourg,Region Walloonie
2660,True,1900.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,3111,Immeublemixte,Flemish Region,Region Flanders
2661,True,955.0,3.0,90.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5590,Appartement,Namur,Region Walloonie
2662,True,2600.0,3.0,170.0,True,False,False,True,27.0,False,0.0,False,excellentétat,1040,Penthouse,Brussels,Brussels
2663,True,1650.0,3.0,180.0,True,False,False,True,5.0,False,0.0,False,bon,1180,Duplex,Brussels,Brussels
2664,True,1400.0,2.0,164.0,True,False,False,True,24.0,True,60.0,False,bon,1730,Maison,Flemish Brabant,Region Flanders
2665,True,970.0,2.0,90.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1490,Appartement,Walloon Brabant,Region Walloonie
2666,True,850.0,1.0,70.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1750,Appartement,Flemish Brabant,Region Flanders
2667,True,675.0,4.0,136.0,True,False,False,False,0.0,False,0.0,False,excellentétat,9600,Maison,East Flanders,Region Flanders
2668,True,825.0,2.0,77.0,True,False,False,True,10.0,False,0.0,False,excellentétat,7140,Appartement,Walloon Region,Region Walloonie
2669,True,800.0,2.0,77.0,True,False,False,True,10.0,False,0.0,False,excellentétat,7140,Appartement,Walloon Region,Region Walloonie
2670,True,950.0,3.0,117.0,True,False,False,True,17.0,False,0.0,False,excellentétat,6001,Maison,Hainaut,Region Walloonie
2671,True,700.0,3.0,90.0,True,False,False,False,0.0,False,0.0,False,bon,7000,Appartement,Walloon Region,Region Walloonie
2672,True,950.0,3.0,160.0,True,False,False,True,8.0,False,0.0,False,excellentétat,7000,Duplex,Walloon Region,Region Walloonie
2673,True,990.0,3.0,160.0,True,False,False,True,8.0,False,0.0,False,excellentétat,7000,Duplex,Walloon Region,Region Walloonie
2674,True,850.0,2.0,130.0,True,False,False,True,27.0,False,0.0,False,bon,3960,Rez-de-chaussée,Limburg,Region Flanders
2675,True,470.0,1.0,29.0,True,False,False,False,0.0,False,0.0,False,bon,4900,Studio,Liège,Region Walloonie
2676,True,998.0,2.0,98.0,True,False,False,False,0.0,False,0.0,False,bon,2382,Rez-de-chaussée,Antwerp,Region Flanders
2677,True,685.0,2.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,4000,Appartement,Liège,Region Walloonie
2678,True,750.0,2.0,124.0,True,False,False,False,0.0,False,0.0,False,bon,5640,Appartement,Namur,Region Walloonie
2679,True,750.0,2.0,85.0,True,False,False,True,6.0,False,0.0,False,bon,4800,Duplex,Liège,Region Walloonie
2680,True,950.0,3.0,130.0,True,False,False,True,10.0,False,0.0,False,bon,4802,Appartement,Liège,Region Walloonie
2681,True,1750.0,2.0,89.0,True,True,False,True,32.0,False,0.0,False,fraîchementrénové,1000,Appartement,Brussels,Brussels
2682,True,930.0,2.0,55.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1150,Appartement,Brussels,Brussels
2683,True,940.0,2.0,160.50541498310923,True,False,False,True,33.0,False,0.0,False,excellentétat,4450,Appartement,Liège,Region Walloonie
2684,True,1210.0,1.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,2500,Appartementdeservice,Antwerp,Region Flanders
2685,True,930.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1950,Appartement,Flemish Brabant,Region Flanders
2686,True,650.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,bon,8470,Appartement,Walloon Region,Region Walloonie
2687,True,680.0,3.0,114.0,True,False,False,False,0.0,False,0.0,False,bon,8850,Appartement,Walloon Region,Region Walloonie
2688,True,870.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,7100,Appartement,Walloon Region,Region Walloonie
2689,True,1950.0,3.0,180.0,False,False,False,False,0.0,True,50.0,False,excellentétat,1640,Maison,Flemish Brabant,Region Flanders
2690,True,950.0,2.0,70.0,True,True,False,False,0.0,True,40.0,False,bon,1000,Appartement,Brussels,Brussels
2691,True,1080.0,2.0,85.0,True,False,False,False,0.0,True,0.0,False,bon,1820,Appartement,Flemish Brabant,Region Flanders
2692,True,850.0,2.0,120.0,True,False,False,True,15.0,False,0.0,False,bon,9790,Appartement,East Flanders,Region Flanders
2693,True,790.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,7000,Appartement,Walloon Region,Region Walloonie
2694,True,780.0,2.0,95.0,True,False,False,True,10.0,False,0.0,False,bon,8000,Appartement,Walloon Region,Region Walloonie
2695,True,860.0,4.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,6040,Maison,Hainaut,Region Walloonie
2696,True,1700.0,2.0,95.0,True,True,False,True,8.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels
2697,True,595.0,2.0,83.0,True,False,False,False,0.0,False,0.0,False,bon,8970,Appartement,Walloon Region,Region Walloonie
2698,True,795.0,3.0,167.0,True,False,False,False,0.0,True,50.0,False,bon,8920,Maison,Walloon Region,Region Walloonie
2699,True,890.0,2.0,120.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7060,Appartement,Walloon Region,Region Walloonie
2700,True,550.0,1.0,160.50541498310923,False,False,False,True,24.0,True,20.0,False,fraîchementrénové,6040,Studio,Hainaut,Region Walloonie
2701,True,800.0,2.0,83.0,True,False,False,True,12.0,False,0.0,False,bon,7000,Appartement,Walloon Region,Region Walloonie
2702,True,850.0,3.0,105.0,True,False,False,False,0.0,False,0.0,False,bon,6110,Appartement,Hainaut,Region Walloonie
2703,True,550.0,2.0,70.0,True,False,False,True,10.0,False,0.0,False,bon,7603,Appartement,Walloon Region,Region Walloonie
2704,True,895.0,1.0,75.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1070,Appartement,Brussels,Brussels
2705,True,1300.0,2.0,112.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,4000,Appartement,Liège,Region Walloonie
2706,True,1350.0,1.0,60.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
2707,True,630.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,bon,7090,Appartement,Walloon Region,Region Walloonie
2708,True,680.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders
2709,True,700.0,2.0,90.0,True,False,False,True,10.0,False,0.0,False,bon,5340,Maison,Namur,Region Walloonie
2710,True,725.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,5060,Appartement,Namur,Region Walloonie
2711,True,790.0,2.0,110.0,True,False,False,True,24.0,False,0.0,False,bon,3720,Duplex,Limburg,Region Flanders
2712,True,820.0,2.0,86.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,7000,Appartement,Walloon Region,Region Walloonie
2713,True,905.0,3.0,160.0,True,False,False,True,20.0,False,0.0,False,bon,8810,Maison,Walloon Region,Region Walloonie
2714,True,450.0,1.0,30.0,True,False,False,False,0.0,False,0.0,False,bon,7500,Appartement,Walloon Region,Region Walloonie
2715,True,690.0,1.0,65.0,False,False,False,False,0.0,False,0.0,False,bon,1440,Loft,Walloon Brabant,Region Walloonie
2716,True,565.0,2.0,75.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,8470,Appartement,Walloon Region,Region Walloonie
2717,True,550.0,1.0,91.0,True,False,False,False,0.0,False,0.0,False,bon,9255,Studio,East Flanders,Region Flanders
2718,True,1095.0,2.0,104.0,True,False,False,True,7.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels
2719,True,950.0,2.0,110.0,True,False,False,True,10.0,False,0.0,False,àrafraîchir,3980,Appartement,Limburg,Region Flanders
2720,True,1550.0,2.0,90.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels
2721,True,1100.0,5.0,183.0,True,False,False,True,3.0,False,0.0,False,excellentétat,8000,Maison,Walloon Region,Region Walloonie
2722,True,840.0,2.0,80.0,False,False,False,True,10.0,False,0.0,False,bon,3550,Appartement,Limburg,Region Flanders
2723,True,1100.0,2.0,75.0,True,True,False,False,0.0,False,0.0,False,excellentétat,2018,Appartement,Antwerp,Region Flanders
2724,True,1000.0,2.0,90.0,True,True,False,False,0.0,False,0.0,False,àrafraîchir,2018,Duplex,Antwerp,Region Flanders
2725,True,500.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,8560,Appartement,Walloon Region,Region Walloonie
2726,True,750.0,2.0,110.0,True,False,False,False,0.0,False,0.0,False,bon,3600,Appartement,Limburg,Region Flanders
2727,True,850.0,4.0,160.50541498310923,True,False,False,False,0.0,True,80.0,False,fraîchementrénové,3800,Maison,Limburg,Region Flanders
2728,True,900.0,2.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,8300,Appartement,Walloon Region,Region Walloonie
2729,True,1050.0,3.0,188.0,True,False,False,True,24.0,False,0.0,False,bon,3980,Maison,Limburg,Region Flanders
2730,True,1300.0,2.0,110.0,True,False,False,True,7.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels
2731,True,850.0,4.0,155.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4800,Duplex,Liège,Region Walloonie
2732,True,690.0,2.0,91.0,True,False,False,True,90.0,False,0.0,False,excellentétat,4860,Duplex,Liège,Region Walloonie
2733,True,1450.0,2.0,115.0,True,False,False,True,17.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels
2734,True,2505.0,2.0,190.0,True,False,False,True,24.0,True,100.0,False,excellentétat,1050,Duplex,Brussels,Brussels
2735,True,1350.0,3.0,110.0,True,False,False,True,2.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels
2736,True,1700.0,2.0,100.0,True,True,False,True,12.0,False,0.0,False,excellentétat,1040,Appartement,Brussels,Brussels
2737,True,1100.0,2.0,85.0,True,False,False,True,12.0,False,0.0,False,excellentétat,2600,Appartement,Antwerp,Region Flanders
2738,True,780.0,3.0,116.0,True,False,False,False,0.0,False,0.0,False,bon,9500,Maisonbel-étage,East Flanders,Region Flanders
2739,True,750.0,2.0,70.0,True,False,False,False,0.0,False,0.0,False,excellentétat,7330,Appartement,Walloon Region,Region Walloonie
2740,True,750.0,2.0,83.0,False,False,False,False,0.0,False,0.0,False,bon,4020,Appartement,Liège,Region Walloonie
2741,True,2550.0,3.0,110.0,True,False,False,True,2.0,False,0.0,False,bon,1180,Appartement,Brussels,Brussels
2742,True,1050.0,2.0,93.0,True,False,False,True,10.0,False,0.0,False,àrénover,2980,Appartement,Antwerp,Region Flanders
2743,True,1330.0,2.0,100.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1160,Duplex,Brussels,Brussels
2744,True,985.0,2.0,80.0,True,False,False,True,4.0,False,0.0,False,bon,1490,Appartement,Walloon Brabant,Region Walloonie
2745,True,550.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,bon,6030,Appartement,Hainaut,Region Walloonie
