,to_rent,price,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,area_of_the_terrace,garden,area_of_the_garden,swimming_pool,state_of_the_building,zipcode,type,region,region_be,price_perm2
3491,True,800.0,2.0,92.0,True,False,False,False,0.0,False,0.0,False,excellentétat,5020,Appartement,Namur,Region Walloonie,8.695652173913043
3492,True,750.0,3.0,150.0,True,False,False,True,20.0,False,0.0,False,bon,6687,Maison,Luxembourg,Region Walloonie,5.0
3493,True,1000.0,1.0,75.0,True,False,False,True,20.0,True,20.0,False,bon,1210,Rez-de-chaussée,Brussels,Brussels,13.333333333333334
3494,True,775.0,2.0,110.0,True,False,False,True,17.0,False,0.0,False,bon,8470,Maison,Walloon Region,Region Walloonie,7.045454545454546
3495,True,930.0,2.0,95.0,True,False,False,True,11.0,False,0.0,False,excellentétat,9100,Appartement,East Flanders,Region Flanders,9.789473684210526
3496,True,900.0,3.0,166.0,True,False,False,True,24.0,False,0.0,False,excellentétat,3700,Maison,Limburg,Region Flanders,5.421686746987952
3497,True,950.0,2.0,90.0,True,True,False,True,6.0,False,0.0,False,bon,2610,Appartement,Antwerp,Region Flanders,10.555555555555555
3498,True,1400.0,3.0,110.0,True,False,False,True,15.0,True,80.0,False,excellentétat,1410,Maison,Walloon Brabant,Region Walloonie,12.727272727272728
3499,True,795.0,2.0,90.0,True,False,False,True,10.0,False,0.0,False,excellentétat,8020,Appartement,Walloon Region,Region Walloonie,8.833333333333334
3500,True,1150.0,2.0,130.0,True,False,False,True,25.0,False,0.0,False,bon,3000,Appartement,Flemish Region,Region Flanders,8.846153846153847
3501,True,825.0,3.0,191.0,True,False,False,True,24.0,False,0.0,False,bon,9800,Maison,East Flanders,Region Flanders,4.319371727748691
3502,True,700.0,2.0,110.0,True,False,False,True,17.0,False,0.0,False,excellentétat,8520,Appartement,Walloon Region,Region Walloonie,6.363636363636363
3503,True,730.0,4.0,103.0,True,False,False,True,17.0,False,0.0,False,bon,9810,Appartement,East Flanders,Region Flanders,7.087378640776699
3504,True,1200.0,4.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,8310,Maison,Walloon Region,Region Walloonie,7.4763832742109155
3505,True,850.0,2.0,137.0,True,False,False,True,15.0,True,407.0,False,fraîchementrénové,4540,Maison,Liège,Region Walloonie,6.204379562043796
3506,True,1150.0,2.0,120.0,True,False,False,False,0.0,False,0.0,False,bon,3000,Appartement,Flemish Region,Region Flanders,9.583333333333334
3507,True,900.0,2.0,80.0,True,False,False,True,25.0,True,0.0,False,excellentétat,3360,Rez-de-chaussée,Flemish Region,Region Flanders,11.25
3508,True,1450.0,4.0,156.0,True,False,False,False,0.0,True,50.0,False,bon,3010,Maison,Flemish Region,Region Flanders,9.294871794871796
3509,True,870.0,2.0,87.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3580,Rez-de-chaussée,Limburg,Region Flanders,10.0
3510,True,1375.0,2.0,90.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels,15.27777777777778
3511,True,780.0,2.0,85.0,True,False,False,True,4.0,False,0.0,False,bon,9620,Appartement,East Flanders,Region Flanders,9.176470588235292
3512,True,870.0,1.0,68.0,True,False,False,True,9.0,False,0.0,False,bon,3080,Appartement,Flemish Region,Region Flanders,12.794117647058824
3513,True,1000.0,1.0,30.0,True,True,False,True,2.0,False,0.0,True,fraîchementrénové,1070,Appartementdeservice,Brussels,Brussels,33.333333333333336
3514,True,1750.0,2.0,138.0,True,False,False,True,15.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,12.681159420289855
3515,True,850.0,2.0,73.0,True,False,False,True,18.0,False,0.0,False,bon,1083,Appartement,Brussels,Brussels,11.643835616438356
3516,True,1500.0,2.0,130.0,True,False,False,True,3.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels,11.538461538461538
3517,True,495.0,1.0,50.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,6890,Appartement,Luxembourg,Region Walloonie,9.9
3518,True,825.0,2.0,87.0,True,False,False,True,18.0,False,0.0,False,excellentétat,9220,Appartement,East Flanders,Region Flanders,9.482758620689657
3519,True,885.0,1.0,70.0,True,False,False,True,10.0,False,0.0,False,bon,1180,Appartement,Brussels,Brussels,12.642857142857142
3520,True,1125.0,3.0,146.0,True,False,False,True,25.0,False,0.0,False,fraîchementrénové,1701,Maison,Flemish Brabant,Region Flanders,7.705479452054795
3521,True,850.0,2.0,94.0,True,False,False,True,4.0,False,0.0,False,bon,3000,Appartement,Flemish Region,Region Flanders,9.04255319148936
3522,True,1600.0,1.0,70.0,True,True,False,True,15.0,False,0.0,False,excellentétat,1000,Rez-de-chaussée,Brussels,Brussels,22.857142857142858
3523,True,1200.0,1.0,115.0,True,False,False,True,17.0,False,0.0,False,fraîchementrénové,1180,Loft,Brussels,Brussels,10.434782608695652
3524,True,750.0,1.0,60.0,True,False,False,False,0.0,False,0.0,False,bon,1950,Appartement,Flemish Brabant,Region Flanders,12.5
3525,True,3300.0,3.0,140.0,True,True,False,True,17.0,False,0.0,False,excellentétat,8300,Appartement,Walloon Region,Region Walloonie,23.571428571428573
3526,True,1125.0,2.0,98.0,True,False,False,True,9.0,False,0.0,False,bon,2600,Appartement,Antwerp,Region Flanders,11.479591836734691
3527,True,1350.0,3.0,128.0,True,False,False,True,12.0,False,0.0,False,excellentétat,9090,Maison,East Flanders,Region Flanders,10.546875
3528,True,850.0,1.0,70.0,True,False,False,True,6.0,False,0.0,False,bon,9000,Maison,East Flanders,Region Flanders,12.142857142857142
3529,True,800.0,2.0,86.0,True,False,False,True,10.0,True,30.0,False,excellentétat,7000,Appartement,Walloon Region,Region Walloonie,9.30232558139535
3530,True,950.0,2.0,106.0,True,False,False,False,0.0,True,85.0,False,bon,6061,Maison,Hainaut,Region Walloonie,8.962264150943396
3531,True,720.0,2.0,63.0,True,False,False,False,0.0,False,0.0,False,excellentétat,6001,Appartement,Hainaut,Region Walloonie,11.428571428571429
3532,True,550.0,2.0,91.0,False,False,False,False,0.0,False,0.0,False,bon,4800,Duplex,Liège,Region Walloonie,6.043956043956044
3533,True,935.0,2.0,121.0,True,False,False,False,0.0,False,0.0,False,bon,5100,Rez-de-chaussée,Namur,Region Walloonie,7.727272727272727
3534,True,750.0,1.0,45.0,True,False,False,True,2.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels,16.666666666666668
3535,True,835.0,2.0,90.0,True,False,False,True,4.0,False,0.0,False,excellentétat,2930,Appartement,Antwerp,Region Flanders,9.27777777777778
3536,True,850.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,3950,Rez-de-chaussée,Limburg,Region Flanders,5.295771485899399
3537,True,860.0,2.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,excellentétat,3950,Rez-de-chaussée,Limburg,Region Flanders,5.358074679851156
3538,True,795.0,1.0,74.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1070,Appartement,Brussels,Brussels,10.743243243243244
3539,True,1200.0,4.0,150.0,True,False,False,True,24.0,False,0.0,False,excellentétat,7000,Maison,Walloon Region,Region Walloonie,8.0
3540,True,700.0,1.0,50.0,True,True,False,True,20.0,False,0.0,False,bon,1420,Autresbiens,Walloon Brabant,Region Walloonie,14.0
3541,True,850.0,2.0,110.0,True,False,False,True,17.0,False,0.0,False,excellentétat,6001,Maison,Hainaut,Region Walloonie,7.727272727272727
3542,True,580.0,1.0,32.0,True,False,False,False,0.0,False,0.0,False,bon,4020,Appartement,Liège,Region Walloonie,18.125
3543,True,1650.0,2.0,110.0,True,False,False,True,10.0,False,0.0,False,àrénover,1060,Duplex,Brussels,Brussels,15.0
3544,True,1975.0,2.0,135.0,True,False,False,True,8.0,False,0.0,False,excellentétat,1060,Duplex,Brussels,Brussels,14.62962962962963
3545,True,1490.0,2.0,95.0,True,False,False,False,0.0,False,0.0,False,bon,1060,Appartement,Brussels,Brussels,15.68421052631579
3546,True,980.0,3.0,160.50541498310923,True,False,False,False,0.0,True,30.0,False,excellentétat,5140,Appartement,Namur,Region Walloonie,6.105713007272248
3547,True,1100.0,2.0,120.0,True,False,False,False,0.0,False,0.0,False,fraîchementrénové,3090,Duplex,Flemish Region,Region Flanders,9.166666666666666
3548,True,675.0,2.0,160.50541498310923,True,False,False,True,24.0,True,50.0,False,excellentétat,6810,Maisonbel-étage,Luxembourg,Region Walloonie,4.20546559174364
3549,True,850.0,3.0,135.0,True,False,False,True,17.0,False,0.0,False,bon,8400,Maison,Walloon Region,Region Walloonie,6.296296296296297
3550,True,910.0,2.0,88.0,True,False,False,True,38.0,False,0.0,False,excellentétat,9620,Appartement,East Flanders,Region Flanders,10.340909090909092
3551,True,1670.0,1.0,80.0,True,True,False,True,6.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels,20.875
3552,True,600.0,1.0,65.0,True,False,False,False,0.0,True,0.0,False,bon,7060,Appartement,Walloon Region,Region Walloonie,9.23076923076923
3553,True,760.0,2.0,160.50541498310923,True,False,False,True,9.0,False,0.0,False,excellentétat,3560,Appartement,Limburg,Region Flanders,4.73504274033358
3554,True,2800.0,2.0,162.0,True,False,False,True,16.0,False,0.0,False,bon,1050,Appartement,Brussels,Brussels,17.28395061728395
3555,True,2800.0,2.0,162.0,True,False,False,True,16.0,False,0.0,False,bon,1000,Appartement,Brussels,Brussels,17.28395061728395
3556,True,650.0,1.0,73.0,True,False,False,False,0.0,False,0.0,False,bon,8400,Appartement,Walloon Region,Region Walloonie,8.904109589041095
3557,True,875.0,1.0,57.0,True,False,False,True,6.0,False,0.0,False,excellentétat,1780,Appartement,Flemish Brabant,Region Flanders,15.350877192982455
3558,True,1950.0,2.0,195.0,True,False,False,False,0.0,False,0.0,False,excellentétat,3020,Loft,Flemish Region,Region Flanders,10.0
3559,True,1100.0,3.0,165.0,True,False,False,False,0.0,True,115.0,False,bon,8790,Maison,Walloon Region,Region Walloonie,6.666666666666667
3560,True,1550.0,3.0,100.0,True,False,False,False,0.0,False,0.0,False,bon,2000,Maison,Antwerp,Region Flanders,15.5
3561,True,1200.0,2.0,75.0,True,True,False,True,13.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels,16.0
3562,True,620.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,bon,8500,Appartement,Walloon Region,Region Walloonie,7.75
3563,True,1450.0,3.0,152.0,True,False,False,True,24.0,False,0.0,False,bon,6700,Maison,Luxembourg,Region Walloonie,9.539473684210526
3564,True,950.0,2.0,97.0,True,False,False,True,19.0,False,0.0,False,bon,1020,Appartement,Brussels,Brussels,9.793814432989691
3565,True,750.0,2.0,90.0,True,False,False,True,10.0,False,0.0,False,bon,9890,Appartement,East Flanders,Region Flanders,8.333333333333334
3566,True,1550.0,3.0,104.0,True,True,False,True,17.0,False,0.0,False,excellentétat,1200,Penthouse,Brussels,Brussels,14.903846153846152
3567,True,945.0,2.0,70.0,True,False,False,True,10.0,False,0.0,False,excellentétat,1348,Appartement,Walloon Brabant,Region Walloonie,13.5
3568,True,700.0,2.0,160.50541498310923,True,True,False,True,4.0,False,0.0,False,bon,2940,Appartement,Antwerp,Region Flanders,4.3612235766230345
3569,True,775.0,2.0,84.0,True,False,False,True,10.0,False,0.0,False,fraîchementrénové,9700,Appartement,East Flanders,Region Flanders,9.226190476190476
3570,True,800.0,2.0,108.0,True,False,False,True,18.0,False,0.0,False,bon,9700,Appartement,East Flanders,Region Flanders,7.407407407407407
3571,True,800.0,2.0,89.0,True,False,False,True,10.0,False,0.0,False,bon,9700,Appartement,East Flanders,Region Flanders,8.98876404494382
3572,True,600.0,2.0,75.0,True,False,False,True,10.0,False,0.0,False,bon,4851,Rez-de-chaussée,Liège,Region Walloonie,8.0
3573,True,550.0,1.0,40.0,True,False,False,False,0.0,False,0.0,False,bon,4400,Appartement,Liège,Region Walloonie,13.75
3574,True,675.0,1.0,66.0,True,False,False,True,7.0,False,0.0,False,bon,4400,Appartement,Liège,Region Walloonie,10.227272727272728
3575,True,875.0,3.0,110.0,True,False,False,True,16.0,True,65.0,False,excellentétat,5300,Appartement,Namur,Region Walloonie,7.954545454545454
3576,True,780.0,2.0,90.0,True,False,False,False,0.0,False,0.0,False,excellentétat,4400,Appartement,Liège,Region Walloonie,8.666666666666666
3577,True,500.0,1.0,48.0,True,False,False,True,40.0,False,0.0,False,bon,8800,Appartement,Walloon Region,Region Walloonie,10.416666666666666
3578,True,640.0,2.0,96.0,True,False,False,True,15.0,False,0.0,False,bon,8900,Appartement,Walloon Region,Region Walloonie,6.666666666666667
3579,True,1420.0,2.0,126.0,True,False,False,False,0.0,False,0.0,False,excellentétat,9000,Appartement,East Flanders,Region Flanders,11.26984126984127
3580,True,900.0,2.0,88.0,True,False,False,True,12.0,False,0.0,False,fraîchementrénové,4600,Appartement,Liège,Region Walloonie,10.227272727272728
3581,True,1350.0,2.0,113.0,True,False,False,True,4.0,False,0.0,False,excellentétat,1160,Appartement,Brussels,Brussels,11.946902654867255
3582,True,750.0,1.0,60.0,True,False,False,True,4.0,False,0.0,False,bon,1348,Appartement,Walloon Brabant,Region Walloonie,12.5
3583,True,700.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,4.3612235766230345
3584,True,825.0,1.0,87.0,True,False,False,True,10.0,False,0.0,False,bon,9000,Rez-de-chaussée,East Flanders,Region Flanders,9.482758620689657
3585,True,875.0,2.0,125.0,True,False,False,True,30.0,True,0.0,False,àrafraîchir,7090,Maisondecampagne,Walloon Region,Region Walloonie,7.0
3586,True,890.0,2.0,119.0,True,False,False,True,22.0,False,0.0,False,bon,4608,Appartement,Liège,Region Walloonie,7.478991596638655
3587,True,525.0,1.0,65.0,True,False,False,False,0.0,False,0.0,False,bon,5370,Appartement,Namur,Region Walloonie,8.076923076923077
3588,True,1000.0,2.0,116.0,True,False,False,True,17.0,False,0.0,False,bon,6700,Maison,Luxembourg,Region Walloonie,8.620689655172415
3589,True,875.0,1.0,100.0,True,False,False,True,70.0,False,0.0,False,bon,2018,Appartement,Antwerp,Region Flanders,8.75
3590,True,600.0,1.0,60.0,True,False,False,True,10.0,False,0.0,False,bon,2018,Rez-de-chaussée,Antwerp,Region Flanders,10.0
3591,True,890.0,2.0,91.0,True,False,False,True,22.0,False,0.0,False,bon,5150,Appartement,Namur,Region Walloonie,9.78021978021978
3592,True,920.0,2.0,106.0,True,False,False,True,20.0,False,0.0,False,excellentétat,1400,Appartement,Walloon Brabant,Region Walloonie,8.679245283018869
3593,True,1050.0,2.0,110.0,True,False,True,False,0.0,False,0.0,False,bon,6043,Villa,Hainaut,Region Walloonie,9.545454545454543
3594,True,900.0,3.0,180.0,True,False,False,True,20.0,False,0.0,False,excellentétat,4852,Maison,Liège,Region Walloonie,5.0
3595,True,1200.0,1.0,60.0,True,True,False,True,15.0,False,0.0,False,fraîchementrénové,1200,Rez-de-chaussée,Brussels,Brussels,20.0
3596,True,650.0,1.0,74.0,True,False,False,True,10.0,False,0.0,False,bon,9000,Appartement,East Flanders,Region Flanders,8.783783783783784
3597,True,775.0,2.0,124.0,True,False,False,True,17.0,False,0.0,False,bon,9310,Appartement,East Flanders,Region Flanders,6.25
3598,True,950.0,2.0,83.0,True,False,False,True,10.0,False,0.0,False,àrénover,1080,Appartement,Brussels,Brussels,11.44578313253012
3599,True,1475.0,3.0,168.0,True,False,False,True,24.0,False,0.0,False,bon,3050,Maison,Flemish Region,Region Flanders,8.779761904761905
3600,True,625.0,1.0,67.0,True,False,False,False,0.0,False,0.0,False,bon,4121,Appartement,Liège,Region Walloonie,9.328358208955224
3601,True,1675.0,3.0,160.50541498310923,True,False,True,True,77.0,False,0.0,False,excellentétat,9080,Penthouse,East Flanders,Region Flanders,10.435784986919405
3602,True,1275.0,2.0,100.0,True,False,False,True,19.0,False,0.0,False,excellentétat,9080,Appartement,East Flanders,Region Flanders,12.75
3603,True,1050.0,3.0,160.50541498310923,True,False,False,True,24.0,False,0.0,False,bon,9080,Maison,East Flanders,Region Flanders,6.541835364934552
3604,True,900.0,1.0,55.0,True,True,False,True,8.0,False,0.0,False,excellentétat,3020,Appartement,Flemish Region,Region Flanders,16.363636363636363
3605,True,825.0,1.0,160.50541498310923,True,False,False,False,0.0,False,0.0,False,excellentétat,3910,Appartement,Limburg,Region Flanders,5.140013501020005
3606,True,895.0,2.0,107.0,True,True,False,True,17.0,True,0.0,False,excellentétat,9070,Duplex,East Flanders,Region Flanders,8.36448598130841
3607,True,625.0,2.0,80.0,True,False,False,False,0.0,False,0.0,False,bon,7100,Appartement,Walloon Region,Region Walloonie,7.8125
3608,True,680.0,2.0,113.0,True,False,False,True,17.0,True,0.0,False,bon,8800,Appartement,Walloon Region,Region Walloonie,6.017699115044247
3609,True,950.0,2.0,103.0,True,False,False,True,8.0,False,0.0,False,excellentétat,3000,Appartement,Flemish Region,Region Flanders,9.223300970873789
3610,True,925.0,3.0,132.0,True,False,False,True,7.0,False,0.0,False,excellentétat,9300,Appartement,East Flanders,Region Flanders,7.007575757575758
3611,True,995.0,2.0,103.0,True,False,False,True,17.0,True,0.0,False,excellentétat,3500,Appartement,Limburg,Region Flanders,9.66019417475728
3612,True,1950.0,2.0,135.0,True,False,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,14.444444444444445
3613,True,1800.0,2.0,119.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1000,Appartement,Brussels,Brussels,15.126050420168069
3614,True,1950.0,2.0,125.0,True,True,False,False,0.0,True,60.0,False,bon,1050,Duplex,Brussels,Brussels,15.6
3615,True,1800.0,2.0,119.0,True,True,False,False,0.0,False,0.0,False,excellentétat,1050,Appartement,Brussels,Brussels,15.126050420168069
3616,True,950.0,2.0,93.0,True,False,False,True,7.0,False,0.0,False,excellentétat,1200,Appartement,Brussels,Brussels,10.21505376344086
3617,True,700.0,3.0,108.0,True,False,False,False,0.0,False,0.0,False,bon,9473,Appartement,East Flanders,Region Flanders,6.481481481481482
3618,True,900.0,1.0,75.0,True,False,False,True,2.0,False,0.0,False,bon,1200,Appartement,Brussels,Brussels,12.0
3619,True,900.0,3.0,106.0,True,False,False,True,17.0,False,0.0,False,excellentétat,4190,Maison,Liège,Region Walloonie,8.49056603773585
3620,True,900.0,3.0,106.0,True,False,False,True,17.0,False,0.0,False,excellentétat,4190,Maison,Liège,Region Walloonie,8.49056603773585
3621,True,760.0,2.0,95.0,True,False,False,True,9.0,False,0.0,False,excellentétat,4920,Appartement,Liège,Region Walloonie,8.0
3622,True,1100.0,1.0,56.0,True,False,False,True,4.0,False,0.0,False,fraîchementrénové,1150,Appartement,Brussels,Brussels,19.642857142857142
